-0.0235973516435826,0.757815276648568,0.914281054934884,64.9649,1,1
0.111193613018176,0.760495684268978,0.22953227016833,65.0316333333333,2,1
-0.665040975089816,1.19125727463732,-0.605077635342685,65.065,4,1
0.339616063816674,1.18287222120106,0.365242881003574,65.065,5,1
0.184197175740563,0.826752285889284,0.125130501057035,65.0983666666667,6,1
0.482429391450603,0.567953442212209,0.406681200913157,65.0983666666667,7,1
0.710894301013373,1.24299992863064,-0.0348058759805837,65.0983666666667,8,1
0.20704461672481,0.834291714715216,0.111187083461982,65.1317333333333,6,1
0.447999888611049,0.821027532652737,0.470765132775479,65.1317333333333,7,1
0.534763230907718,0.950106934132266,-0.504812943529144,65.1317333333333,10,1
0.526202028334318,0.533726442734393,1.06369053004826,65.1317333333333,11,1
0.747570090888331,0.696719536488911,0.337047829979159,65.1317333333333,12,1
0.221646126501514,0.831718935606941,0.10710032923088,65.1651,6,1
0.747718554713353,0.692743608390241,0.33627987198024,65.1651,12,1
0.598615108786644,1.5193682653107,0.358722664104803,65.1651,13,1
0.868679647684881,0.0638694086354449,-2.27191320448399,65.1651,14,1
0.226154058431567,0.821530994272467,0.105660386545523,65.1984666666667,6,1
0.448810341096687,0.795889138398603,0.502174721943097,65.1984666666667,6,1
0.74744136213683,0.694895721462143,0.336823986148862,65.1984666666667,12,1
0.0608251392974891,0.726496568451781,0.753863840995245,65.1984666666667,15,1
0.733085508057601,0.915269913911624,-0.681298427938236,65.1984666666667,16,1
0.229584407596928,0.810968177634482,0.114022551732541,65.2318333333333,6,1
0.0461794072313643,1.01324189100315,0.338157357061992,65.2318333333333,6,1
0.457767454744626,0.86256055579708,0.463307449673705,65.2318333333333,6,1
0.722117822971443,0.88246862392595,0.364422309599888,65.2318333333333,12,1
0.723179649878061,0.923376909262948,-0.665702588152415,65.2318333333333,16,1
0.604319092038471,1.46673626294867,-0.438813836005169,65.2318333333333,17,1
-0.638800399090878,0.610011090705242,0.348186797039565,65.2318333333333,18,1
0.649684706564341,1.3432564626883,0.43894294744428,65.2318333333333,19,1
0.222362272247139,0.801337068724885,0.116608987760087,65.2652,6,1
0.0427106541914646,1.14570779151519,0.511912536306236,65.2652,6,1
0.124599031714832,0.915198048538599,0.521019307608349,65.2652,6,1
0.25061313833818,0.86347394507515,0.440901266677307,65.2652,6,1
-0.323028171474141,0.819915740545927,0.406988895467728,65.2652,20,1
0.563147638555146,0.444717444837735,-0.232238419544793,65.2652,21,1
0.214440796497317,0.79282383372017,0.124504632930843,65.2985666666667,6,1
-0.00945072848601392,1.04694988940712,0.30768879346612,65.2985666666667,6,1
0.303374363479417,0.6059271337047,0.484241061628061,65.2985666666667,6,1
0.679902340839179,0.947765430038407,-0.542326693691183,65.2985666666667,22,1
0.208561946700535,0.786918568336121,0.131939766170498,65.3319333333333,6,1
0.164427419439887,1.17361705206526,0.330662913055845,65.3319333333333,6,1
